262144.0	0.33876945885841364	0.3404885270170244
262144.0	0.3395107487027428	0.33826794966691337
262144.0	0.3424759080800593	0.33974833456698744
262144.0	0.3283914010378058	0.31902294596595115
262144.0	0.34321719792438843	0.32938564026646927
262144.0	0.3402520385470719	0.32938564026646927
262144.0	0.3380281690140845	0.33308660251665434
262144.0	0.3061527057079318	0.3308660251665433
262144.0	0.33209785025945143	0.33530717986676534
262144.0	0.33876945885841364	0.32642487046632124
262144.0	0.33728687916975536	0.31236121391561805
262144.0	0.40548554484803556	0.37305699481865284
262144.0	0.32987398072646407	0.3308660251665433
262144.0	0.3113417346182357	0.3375277572168764
262144.0	0.3335804299481097	0.32790525536639525
131072.0	0.3217197924388436	0.32642487046632124
131072.0	0.6160118606375092	0.6291635825314582
131072.0	0.32616753150481836	0.34122871946706146
131072.0	0.3143068939955523	0.3427091043671355
131072.0	0.3106004447739066	0.3619541080680977
131072.0	0.34321719792438843	0.3375277572168764
131072.0	0.3217197924388436	0.3464100666173205
131072.0	0.335063009636768	0.3182827535159141
131072.0	0.33876945885841364	0.3316062176165803
131072.0	0.5270570793180134	0.5203552923760177
131072.0	0.33876945885841364	0.3160621761658031
131072.0	0.346182357301705	0.35677276091783866
131072.0	0.34173461823573015	0.32642487046632124
131072.0	0.3224610822831727	0.35011102886750556
131072.0	0.33580429948109713	0.33826794966691337
65536.0	0.3513713862120089	0.34196891191709844
65536.0	0.5070422535211268	0.5033308660251665
65536.0	0.34395848776871757	0.33974833456698744
65536.0	0.34099332839140106	0.32420429311621024
65536.0	0.3306152705707932	0.32568467801628426
65536.0	0.3469236471460341	0.3338267949666913
65536.0	0.33432171979243885	0.3375277572168764
65536.0	0.32765011119347665	0.32568467801628426
65536.0	0.3424759080800593	0.30717986676535897
65536.0	0.3269088213491475	0.32938564026646927
65536.0	0.3506300963676798	0.34863064396743154
65536.0	0.4047442550037065	0.3982235381199112
65536.0	0.507783543365456	0.48334566987416727
65536.0	0.3535952557449963	0.35677276091783866
65536.0	0.3194959229058562	0.3338267949666913
32768.0	0.3936249073387695	0.4411547002220577
32768.0	0.3476649369903632	0.3449296817172465
32768.0	0.37361008154188285	0.32272390821613617
32768.0	0.5693106004447739	0.5810510732790526
32768.0	0.346182357301705	0.3375277572168764
32768.0	0.33876945885841364	0.3441894892672095
32768.0	0.44106745737583397	0.4396743153219837
32768.0	0.32765011119347665	0.32568467801628426
32768.0	0.3395107487027428	0.3493708364174685
32768.0	0.33728687916975536	0.3308660251665433
32768.0	0.32320237212750186	0.35085122131754254
32768.0	0.323943661971831	0.3390081421169504
32768.0	0.33432171979243885	0.33974833456698744
32768.0	0.3306152705707932	0.33678756476683935
32768.0	0.44032616753150483	0.44411547002220575
16384.0	0.45218680504077097	0.4322723908216136
16384.0	0.312824314306894	0.32642487046632124
16384.0	0.5878428465530022	0.6062176165803109
16384.0	0.3469236471460341	0.3271650629163583
