1,-1.988226738226917,0.9882880617135767
1,-1.990092429692875,0.9902305414493771
1,-1.990633281950884,0.990878891739072
1,-1.990819411947138,0.9912032353228901
1,-1.990845148329918,0.9913979002109534
1,-1.990775311425223,0.9915277046227297
1,-1.990637693680572,0.9916204381411702
1,-1.990446196728459,0.9916899989539174
1,-1.990208547092083,0.991744109618352
1,-1.989929383373036,0.9917874042730583
1,-1.989611659817575,0.9918228322149361
1,-1.989257348214054,0.9918523598021112
1,-1.988867815886524,0.9918773484505138
1,-1.988444041713589,0.9918987706544892
1,-1.987986745750872,0.991917339610358
1,-1.98749647025107,0.9919335902371983
1,-1.986973632091895,0.9919479316053028
1,-1.986418557729829,0.9919606818903226
1,-1.985831507117065,0.9919720922905195
1,-1.98521269044388,0.9919823637694036
1,-1.984562280098028,0.9919916590153571
1,-1.983880419362539,0.9920001111396556
1,-1.983167228844857,0.9920078301058077
1,-1.982422811298663,0.9920149075515823
1,-1.981647255288534,0.9920214204538627
1,-1.980840638008955,0.9920274339478616
1,-1.980003027476821,0.99203300351983
1,-1.979134484254169,0.9920381767299872
1,-1.978235062814436,0.9920429945789981
1,-1.977304812635399,0.9920474926011231
1,-1.976343779080603,0.9920517017458722
1,-1.975352004115453,0.9920556490943218
1,-1.974329526893061,0.9920593584451975
1,-1.973276384236692,0.9920628507975611
1,-1.972192611039419,0.9920661447507099
1,-1.971078240597188,0.9920692568374989
1,-1.969933304887763,0.9920722018035444
1,-1.968757834805634,0.9920749928424002
1,-1.967551860360674,0.9920776417944895
1,-1.966315410847052,0.9920801593162973
1,-1.965048514987253,0.9920825550246823
1,-1.963751201055594,0.9920848376206866
1,-1.962423496984376,0.9920870149959916
1,-1.961065430455567,0.9920890943249049
1,-1.959677028980167,0.9920910821440533
1,-1.958258319967202,0.9920929844216905
1,-1.956809330783871,0.9920948066181806
1,-1.955330088808082,0.9920965537388702
1,-1.953820621474563,0.9920982303805462
1,-1.95228095631534,0.9920998407722654
1,-1.950711120995451,0.9921013888114293
1,-1.949111143344447,0.9921028780956496
1,-1.947481051384316,0.9921043119510479
1,-1.945820873354224,0.9921056934573782
1,-1.94413063773254,0.9921070254704381
1,-1.942410373256418,0.9921083106420479
1,-1.940660108939305,0.9921095514379605
1,-1.938879874086552,0.99211075015388
1,-1.937069698309422,0.9921119089298914
1,-1.935229611537632,0.9921130297634194
1,-1.93335964403061,0.9921141145209245
1,-1.931459826387623,0.9921151649484585
1,-1.929530189556885,0.9921161826812283
1,-1.927570764843769,0.9921171692522517
1,-1.925581583918196,0.9921181261002133
1,-1.923562678821338,0.9921190545766245
1,-1.921514081971625,0.9921199559523123
1,-1.919435826170212,0.992120831423362
1,-1.917327944605902,0.9921216821165291
1,-1.915190470859608,0.9921225090941959
1,-1.91302343890838,0.992123313358898
1,-1.910826883129056,0.9921240958574874
1,-1.908600838301554,0.9921248574849386
1,-1.906345339611861,0.9921255990878567
1,-1.90406042265473,0.9921263214677103
1,-1.901746123436107,0.9921270253837908
1,-1.899402478375324,0.9921277115559496
1,-1.897029524307086,0.9921283806671374
1,-1.894627298483239,0.9921290333657253
1,-1.892195838574375,0.9921296702676825
1,-1.889735182671254,0.9921302919585607
1,-1.887245369286088,0.9921308989953618
1,-1.884726437353666,0.9921314919082457
1,-1.882178426232365,0.9921320712021374
1,-1.879601375705033,0.992132637358206
1,-1.876995325979772,0.9921331908352506
1,-1.874360317690597,0.9921337320709827
1,-1.871696391898022,0.9921342614832199
1,-1.869003590089555,0.9921347794710154
1,-1.866281954180098,0.99213528641569
1,-1.863531526512286,0.9921357826818107
1,-1.860752349856747,0.9921362686180998
1,-1.857944467412306,0.9921367445582889
1,-1.855107922806112,0.9921372108219114
1,-1.852242760093723,0.9921376677150573
1,-1.849349023759135,0.992138115531068
1,-1.84642675871475,0.9921385545511932
1,-1.84347601030131,0.9921389850452133
1,-1.840496824287776,0.9921394072720091
1,-1.837489246871177,0.9921398214801159
1,-1.83445332467641,0.9921402279082332
1,-1.831389104756012,0.9921406267857045
1,-1.828296634589881,0.9921410183329705
1,-1.825175962084986,0.9921414027620042
1,-1.822027135575032,0.9921417802767063
1,-1.818850203820097,0.9921421510732916
1,-1.815645216006238,0.9921425153406417
1,-1.812412221745088,0.9921428732606529
1,-1.809151271073396,0.9921432250085479
1,-1.805862414452579,0.9921435707531884
1,-1.802545702768222,0.9921439106573532
1,-1.799201187329571,0.9921442448780148
1,-1.795828919869,0.9921445735665951
1,-1.79242895254146,0.9921448968692081
1,-1.789001337923907,0.9921452149268916
1,-1.785546129014713,0.9921455278758248
1,-1.782063379233058,0.9921458358475391
1,-1.778553142418304,0.9921461389691092
1,-1.775015472829358,0.992146437363349
