-1.8133,-2.4625,-2.8525,-3.0994,-2.9908,-2.9513
-1.8344,-2.4701,-2.8933,-3.21,-3.2555,-3.2292
-1.834,-2.4832,-2.9133,-3.2815,-3.4446,-3.4054
-1.8188,-2.4865,-2.9271,-3.2732,-3.45,-3.3228
-1.8144,-2.4707,-2.91,-3.2954,-3.5348,-3.4606
-1.8357,-2.4724,-2.922,-3.307,-3.5734,-3.4809
-1.8275,-2.4718,-2.9092,-3.2873,-3.4522,-3.5034
-1.8166,-2.4803,-2.9316,-3.2953,-3.5077,-3.5319
-1.8113,-2.469,-2.8577,-3.1134,-3.3938,-3.3027
-1.8341,-2.4446,-2.7254,-2.7835,-3.0334,-3.0657
-1.8313,-2.4483,-2.8017,-2.9253,-3.1615,-3.2451
-1.8162,-2.4521,-2.8567,-3.0341,-3.1433,-3.1219
-1.8109,-2.441,-2.856,-3.1008,-3.3242,-3.2982
-1.8322,-2.462,-2.8975,-3.2228,-3.4801,-3.4463
-1.8294,-2.4734,-2.8867,-3.2435,-3.4954,-3.3963
-1.8157,-2.4564,-2.8852,-3.199,-3.3853,-3.4625
-1.8104,-2.4594,-2.877,-3.2273,-3.2738,-3.0174
-1.8322,-2.4661,-2.8952,-3.204,-3.1443,-3.0571
-1.8262,-2.4615,-2.8715,-3.1768,-3.291,-3.2628
-1.8165,-2.4335,-2.8636,-3.1357,-3.3787,-3.3685
-1.8107,-2.4287,-2.8556,-3.1761,-3.461,-3.4372
-1.8303,-2.4515,-2.8895,-3.2797,-3.4758,-3.4604
-1.8306,-2.4698,-2.9074,-3.2845,-3.3702,-3.1725
-1.818,-2.4655,-2.9185,-3.2272,-3.3776,-3.1937
-1.8079,-2.4482,-2.8834,-3.192,-3.4125,-3.3286
-1.8273,-2.4561,-2.8907,-3.2597,-3.4944,-3.4046
-1.8174,-2.4339,-2.8613,-3.1743,-3.2962,-3.2576
-1.8063,-2.4492,-2.8788,-3.2339,-3.4582,-3.4031
-1.8034,-2.4527,-2.8826,-3.2675,-3.4697,-3.4457
-1.8236,-2.4607,-2.8824,-3.2065,-3.2086,-3.158
-1.8249,-2.4571,-2.8808,-3.1574,-2.9969,-3.0648
-1.8079,-2.4381,-2.8628,-3.1435,-3.1017,-3.2325
-1.8,-2.439,-2.8729,-3.21,-3.3087,-3.357
-1.8251,-2.4477,-2.8914,-3.2831,-3.4237,-3.4551
-1.8258,-2.442,-2.8002,-3.081,-3.3772,-3.3201
-1.8045,-2.4082,-2.8141,-3.0686,-3.4424,-3.4377
-1.7819,-2.378,-2.748,-3.0979,-3.374,-3.4367
-1.8029,-2.3734,-2.7205,-2.8499,-3.12,-3.2036
-1.8081,-2.4119,-2.6298,-2.5308,-2.6234,-2.8973
-1.7972,-2.4389,-2.7715,-2.7623,-2.9115,-3.0936
-1.7964,-2.445,-2.8332,-2.9837,-3.0655,-3.1493
-1.8119,-2.4514,-2.8693,-3.1495,-3.273,-3.2849
-1.809,-2.4585,-2.7912,-3.0174,-3.1911,-3.2635
-1.8022,-2.465,-2.8442,-2.9461,-3.253,-3.2788
-1.7979,-2.4559,-2.8641,-3.128,-3.4106,-3.3978
-1.8188,-2.4622,-2.8931,-3.2309,-3.5194,-3.4849
-1.819,-2.4703,-2.9076,-3.2696,-3.5412,-3.4854
-1.8059,-2.4734,-2.9244,-3.3093,-3.564,-3.5164
-1.8002,-2.4589,-2.8965,-3.3236,-3.5742,-3.5442
-1.8161,-2.4618,-2.9115,-3.327,-3.5878,-3.55
-1.8159,-2.4696,-2.9035,-3.314,-3.5839,-3.5342
-1.8004,-2.4649,-2.911,-3.319,-3.5791,-3.5347
-1.7877,-2.4369,-2.8553,-3.3061,-3.5299,-3.4592
-1.8077,-2.4434,-2.8667,-3.2474,-3.4671,-3.4751
-1.8126,-2.4175,-2.8259,-3.1255,-3.317,-3.3334
-1.8,-2.4088,-2.844,-3.1753,-3.4472,-3.4321
-1.7917,-2.4289,-2.8626,-3.1858,-3.338,-3.2757
-1.8136,-2.3966,-2.8229,-3.0143,-2.9374,-2.7722
-1.8152,-2.4218,-2.8325,-3.0632,-2.9433,-2.7744
-1.7983,-2.4197,-2.7899,-2.9331,-2.8281,-2.7788
-1.7922,-2.3573,-2.7498,-2.8835,-2.9246,-2.9539
-1.81,-2.2599,-2.6875,-2.7201,-2.7528,-2.8524
-1.8099,-2.3527,-2.7687,-2.895,-3.0494,-3.1347
-1.792,-2.415,-2.853,-3.0854,-3.2707,-3.3029
-1.7891,-2.3988,-2.6644,-2.88,-3.2873,-3.3934
-1.8096,-2.4323,-2.787,-3.0888,-3.4481,-3.4865
-1.8099,-2.4603,-2.8572,-3.1189,-3.1566,-3.1671
-1.7927,-2.4184,-2.7176,-2.5339,-2.6984,-3.0796
-1.7917,-2.3359,-2.6953,-2.4941,-2.8664,-3.2306
-1.8091,-2.275,-2.6947,-2.5675,-2.8798,-3.0111
-1.81,-2.3305,-2.7352,-2.7268,-2.933,-3.1038
-1.8062,-2.3875,-2.8077,-2.921,-3.1777,-3.2998
-1.7973,-2.4005,-2.8138,-3.0405,-3.3505,-3.4191
-1.8133,-2.4338,-2.8796,-3.1713,-3.4964,-3.502
-1.8132,-2.4691,-2.8943,-3.25,-3.3898,-3.3942
-1.7995,-2.4554,-2.8873,-3.2382,-3.2809,-3.1891
-1.7951,-2.4158,-2.842,-3.1757,-3.2472,-3.2747
-1.8093,-2.4455,-2.8767,-3.2399,-3.4114,-3.4385
-1.8081,-2.4602,-2.8892,-3.2684,-3.4281,-3.3726
-1.7902,-2.3762,-2.7033,-2.7003,-3.2629,-3.3641
-1.7829,-2.3257,-2.6646,-2.8177,-3.2647,-3.3721
-1.7989,-2.3381,-2.5189,-2.4162,-2.8025,-2.901
-1.8027,-2.3878,-2.6398,-2.613,-2.7502,-2.9046
-1.791,-2.4286,-2.7508,-2.8259,-2.9942,-3.1479
-1.7909,-2.4361,-2.8191,-3.0244,-3.2027,-3.2947
-1.8036,-2.3965,-2.7976,-2.9215,-3.1741,-3.3312
-1.8054,-2.4407,-2.8535,-3.0925,-3.3173,-3.4222
-1.7924,-2.4476,-2.8852,-3.2265,-3.4602,-3.5128
-1.7898,-2.4405,-2.8602,-3.2381,-3.4905,-3.4825
-1.8033,-2.4277,-2.8397,-3.1759,-3.5127,-3.5249
-1.7992,-2.4474,-2.8495,-3.1802,-3.4794,-3.5071
-1.7811,-2.4325,-2.8505,-3.1514,-3.4392,-3.3905
-1.7875,-2.4385,-2.8552,-3.2161,-3.4237,-3.1783
-1.7737,-2.4218,-2.8477,-3.2414,-3.3851,-3.1968
-1.7916,-2.4537,-2.8846,-3.274,-3.5126,-3.3628
-1.7821,-2.4458,-2.8384,-3.2498,-3.359,-3.3788
-1.7824,-2.4295,-2.8096,-3.0778,-3.0331,-3.3396
-1.7979,-2.4343,-2.8543,-3.1838,-3.2801,-3.4387
-1.7993,-2.4536,-2.8854,-3.2553,-3.4455,-3.4834
-1.7885,-2.4493,-2.9042,-3.2984,-3.5207,-3.5194
-1.7863,-2.4419,-2.8881,-3.2846,-3.527,-3.5098
-1.8038,-2.4516,-2.8893,-3.303,-3.5372,-3.5576
-1.8063,-2.4675,-2.9006,-3.2634,-3.5034,-3.4658
-1.7964,-2.4618,-2.9001,-3.2679,-3.4664,-3.5178
-1.7941,-2.4483,-2.8809,-3.2804,-3.485,-3.5587
-1.8112,-2.4565,-2.903,-3.3092,-3.5419,-3.5103
-1.8077,-2.47,-2.8983,-3.3014,-3.5673,-3.524
-1.7937,-2.4621,-2.8362,-3.0407,-3.4836,-3.4768
-1.7931,-2.2667,-2.5919,-2.2631,-2.9456,-3.2001
-1.8046,-2.1603,-2.3985,-1.9423,-2.1986,-2.6432
-1.8094,-2.2929,-2.4868,-1.9403,-2.3389,-2.7014
-1.804,-2.3944,-2.6614,-2.2585,-2.6945,-3.002
-1.8005,-2.4267,-2.7907,-2.6078,-3.0057,-3.2155
-1.8139,-2.4458,-2.7765,-2.7921,-3.1292,-3.2837
-1.8196,-2.4631,-2.6664,-2.7639,-3.1205,-3.0872
-1.8097,-2.4326,-2.6356,-2.927,-3.1253,-2.9431
-1.805,-2.4288,-2.6855,-2.7897,-3.087,-3.0756
-1.8173,-2.4193,-2.7283,-2.6491,-3.0119,-3.1564
-1.8163,-2.4539,-2.816,-2.794,-3.2122,-3.3266
-1.8052,-2.4595,-2.8756,-3.0601,-3.4154,-3.4434
-1.806,-2.4358,-2.8173,-2.9485,-3.3446,-3.4534
-1.8155,-2.4295,-2.8197,-3.0023,-3.2896,-3.1973
-1.8142,-2.4313,-2.8576,-3.0774,-3.3837,-3.3092
-1.8049,-2.4363,-2.8767,-3.161,-3.4589,-3.4066
-1.8034,-2.4335,-2.8759,-3.2005,-3.4802,-3.3925
-1.8175,-2.4584,-2.9027,-3.2577,-3.5086,-3.4623
-1.8173,-2.4785,-2.9146,-3.2795,-3.5315,-3.4417
-1.8103,-2.4746,-2.9265,-3.2676,-3.561,-3.467
-1.8067,-2.4525,-2.9027,-3.2318,-3.5305,-3.4164
-1.8198,-2.4606,-2.9082,-3.2949,-3.5724,-3.4896
-1.8287,-2.4824,-2.9084,-3.2542,-3.5152,-3.4374
-1.813,-2.4725,-2.906,-3.2597,-3.4949,-3.42
-1.8085,-2.4585,-2.8906,-3.2731,-3.5056,-3.4481
-1.82,-2.4572,-2.8991,-3.2597,-3.5468,-3.5077
-1.8169,-2.4746,-2.9101,-3.2877,-3.5741,-3.5115
-1.8086,-2.4691,-2.9176,-3.1963,-3.5735,-3.4979
-1.8076,-2.4567,-2.8733,-3.1341,-3.5264,-3.5072
-1.818,-2.4575,-2.9039,-3.2454,-3.5483,-3.5331
-1.8237,-2.4558,-2.8932,-3.2827,-3.5227,-3.4746
-1.8076,-2.4715,-2.8807,-3.2358,-3.35,-3.3207
-1.8036,-2.4531,-2.8576,-3.2073,-3.2892,-3.2397
-1.8125,-2.4632,-2.8929,-3.1929,-3.261,-3.3106
-1.8129,-2.4771,-2.9167,-3.2447,-3.4243,-3.4363
-1.8052,-2.4705,-2.905,-3.2106,-3.2593,-3.3988
-1.8051,-2.447,-2.8885,-3.2406,-3.3951,-3.4523
-1.8154,-2.4512,-2.8982,-3.27,-3.4891,-3.5226
-1.8133,-2.4795,-2.9119,-3.2423,-3.4685,-3.5417
-1.8001,-2.4514,-2.8631,-3.2341,-3.479,-3.5459
-1.7981,-2.4334,-2.8597,-3.2724,-3.4859,-3.475
-1.8178,-2.442,-2.8707,-3.2718,-3.5129,-3.5328
-1.8108,-2.4542,-2.8217,-3.0604,-3.5286,-3.5331
-1.7944,-2.4222,-2.8016,-3.1602,-3.521,-3.5659
-1.7951,-2.4165,-2.8281,-3.1847,-3.5235,-3.5333
-1.8055,-2.4455,-2.8837,-3.2701,-3.5762,-3.5337
-1.807,-2.469,-2.9135,-3.2958,-3.5868,-3.5217
-1.7967,-2.4568,-2.9089,-3.3025,-3.5847,-3.5323
-1.8011,-2.4525,-2.8964,-3.2573,-3.4714,-3.5343
-1.8099,-2.4563,-2.9095,-3.2749,-3.4809,-3.5597
-1.8072,-2.47,-2.9249,-3.2914,-3.549,-3.549
-1.7971,-2.4573,-2.9192,-3.2959,-3.5647,-3.5415
-1.7955,-2.4433,-2.8968,-3.2867,-3.5784,-3.5438
-1.7871,-2.3616,-2.8066,-3.2558,-3.3611,-3.3903
-1.7972,-2.3362,-2.7182,-2.6904,-3.2739,-3.4178
-1.7396,-2.2375,-2.6419,-2.8093,-3.3518,-3.4228
-1.7645,-2.309,-2.6649,-2.6976,-3.1919,-3.3039
-1.7915,-2.1461,-2.5562,-2.4047,-2.5957,-3.0231
-1.7935,-2.2159,-2.6366,-2.683,-2.884,-3.19
-1.7942,-2.2985,-2.7424,-2.8313,-2.9167,-3.0901
-1.7975,-2.3249,-2.7351,-2.8654,-2.848,-2.5274
-1.8071,-2.3885,-2.8116,-3.0205,-2.9999,-2.5867
-1.8056,-2.4186,-2.8567,-3.1401,-3.2115,-2.8594
-1.7999,-2.4186,-2.8484,-3.181,-3.3171,-3.0243
-1.7969,-2.4133,-2.8216,-3.1325,-3.234,-3.1664
-1.8076,-2.4437,-2.8511,-3.1456,-3.2471,-3.209
-1.8041,-2.4577,-2.8917,-3.1901,-3.3872,-3.3082
-1.7941,-2.4513,-2.9025,-3.2595,-3.4883,-3.4323
-1.7903,-2.4384,-2.8705,-3.2246,-3.3973,-3.2713
-1.7954,-2.4473,-2.8546,-3.2538,-3.4297,-3.3692
-1.8002,-2.4657,-2.8983,-3.2955,-3.5177,-3.4344
-1.7951,-2.4574,-2.899,-3.2309,-3.1805,-3.3669
-1.7964,-2.4434,-2.8827,-3.2526,-3.2387,-3.4089
-1.8052,-2.4535,-2.8986,-3.2999,-3.3651,-3.4916
-1.807,-2.4732,-2.9146,-3.2712,-3.4366,-3.4335
-1.7984,-2.4603,-2.9096,-3.2817,-3.4913,-3.4463
-1.7961,-2.4438,-2.8661,-3.2383,-3.4282,-3.4592
-1.809,-2.447,-2.8532,-3.2203,-3.4564,-3.4799
-1.8074,-2.4314,-2.8563,-2.9739,-3.3538,-3.363
-1.8036,-2.4466,-2.8821,-3.1221,-3.4832,-3.4651
-1.8048,-2.4402,-2.875,-3.2182,-3.5399,-3.5272
-1.8116,-2.3968,-2.8017,-2.7874,-3.1462,-3.376
-1.8099,-2.4071,-2.6,-2.5449,-2.7593,-3.0475
-1.8043,-2.3989,-2.5043,-2.4395,-2.658,-3.0626
-1.8063,-2.4218,-2.6938,-2.751,-2.9824,-3.2757
-1.8156,-2.46,-2.6952,-2.6928,-3.1208,-3.3237
-1.8172,-2.4443,-2.6897,-2.6527,-2.5485,-2.2721
-1.8017,-2.4447,-2.6481,-2.687,-2.5415,-2.3211
-1.7997,-2.4198,-2.7191,-2.8293,-2.6491,-2.6695
-1.8086,-2.407,-2.7484,-3.0233,-2.9889,-3.0012
-1.8047,-2.4463,-2.8427,-3.1547,-3.2213,-3.2506
-1.7946,-2.4471,-2.8711,-3.2133,-3.3773,-3.3974
-1.799,-2.4434,-2.881,-3.2398,-3.4786,-3.4896
-1.8055,-2.4507,-2.9,-3.2869,-3.442,-3.482
-1.8028,-2.4618,-2.9271,-3.2867,-3.3793,-3.5197
-1.7924,-2.4496,-2.9053,-3.2509,-3.3607,-3.5079
-1.7943,-2.4389,-2.8775,-3.2625,-3.4349,-3.5241
-1.8052,-2.454,-2.9061,-3.2996,-3.4845,-3.54
-1.8038,-2.469,-2.925,-3.3119,-3.5518,-3.5389
-1.784,-2.3623,-2.7293,-2.5509,-3.2888,-3.4059
-1.7941,-2.3548,-2.758,-2.5351,-3.3312,-3.4668
-1.7877,-2.3123,-2.574,-2.4722,-3.0168,-3.2063
-1.8024,-2.2396,-2.4471,-1.8249,-2.593,-2.9392
-1.8026,-2.1731,-2.3504,-1.8635,-2.1644,-2.4304
-1.7934,-2.2304,-2.3461,-1.964,-2.2842,-2.4786
-1.8127,-2.2318,-2.4159,-2.0028,-2.4465,-2.7163
-1.8089,-2.2983,-2.5798,-2.2325,-2.3638,-2.7137
-1.8023,-2.3041,-2.6261,-2.4075,-2.3838,-2.7135
-1.8016,-2.3076,-2.6752,-2.5837,-2.737,-3.015
-1.8103,-2.3153,-2.6913,-2.5728,-2.9943,-3.2214
-1.8103,-2.3496,-2.6755,-2.234,-3.0887,-3.3123
-1.8005,-2.4104,-2.7714,-2.5378,-3.2751,-3.387
-1.803,-2.3905,-2.7932,-2.8081,-3.3291,-3.4118
-1.8112,-2.434,-2.8689,-3.0171,-3.2955,-3.4083
-1.8101,-2.4717,-2.9185,-3.0941,-3.2235,-3.4129
-1.8005,-2.4578,-2.9101,-3.1769,-3.3342,-3.4044
-1.8008,-2.4459,-2.8883,-3.2413,-3.4415,-3.4787
-1.8106,-2.4542,-2.9044,-3.2869,-3.5333,-3.5079
-1.8108,-2.4433,-2.8599,-3.075,-3.4267,-3.4956
-1.8003,-2.4384,-2.8809,-3.1924,-3.491,-3.5025
-1.8004,-2.4414,-2.8773,-3.2583,-3.534,-3.5299
-1.8086,-2.4587,-2.9097,-3.2718,-3.5856,-3.5577
-1.81,-2.4425,-2.8176,-2.7766,-3.3933,-3.4987
-1.7999,-2.434,-2.7591,-2.4201,-2.9633,-3.3912
-1.8049,-2.4402,-2.8332,-2.7568,-3.2346,-3.4755
-1.8131,-2.4597,-2.8853,-3.0194,-3.4024,-3.5012
-1.8115,-2.4772,-2.9209,-3.1744,-3.3977,-3.4605
-1.8043,-2.4249,-2.8133,-3.031,-3.2392,-3.4966
-1.8108,-2.4345,-2.8461,-3.1701,-3.4256,-3.512
-1.8152,-2.4337,-2.8845,-3.2637,-3.5274,-3.5278
-1.8059,-2.461,-2.8881,-3.2519,-3.5005,-3.5117
-1.7984,-2.4089,-2.8337,-3.1284,-3.3098,-3.4121
-1.7991,-2.3942,-2.8042,-3.0449,-3.2592,-3.4223
-1.7998,-2.435,-2.8679,-3.1851,-3.4373,-3.4926
-1.8001,-2.4581,-2.8741,-3.2332,-3.4459,-3.4932
-1.7922,-2.4493,-2.8742,-3.257,-3.4673,-3.4511
-1.7965,-2.4409,-2.8725,-3.2859,-3.4928,-3.5545
-1.803,-2.4525,-2.8995,-3.3024,-3.5223,-3.559
-1.7984,-2.478,-2.8833,-3.1878,-3.4,-3.5349
-1.7983,-2.464,-2.9066,-3.2422,-3.4784,-3.5521
-1.7996,-2.4432,-2.8802,-3.2663,-3.5268,-3.5453
-1.8021,-2.2638,-2.5832,-2.5974,-3.1861,-3.3669
-1.7931,-2.0473,-2.3252,-2.2646,-2.9057,-3.0895
-1.7927,-2.1904,-2.5364,-2.5837,-3.1461,-3.2913
-1.8014,-2.3314,-2.7179,-2.8832,-3.3401,-3.4146
-1.8066,-2.3574,-2.6618,-2.756,-3.2698,-3.2788
-1.8049,-2.2396,-2.5399,-2.5746,-3.1527,-3.294
-1.7979,-2.3457,-2.6192,-2.7682,-3.3002,-3.4044
-1.8026,-2.4017,-2.763,-3.0234,-3.4541,-3.4907
-1.8062,-2.3552,-2.6795,-2.7133,-2.5702,-2.3202
-1.8252,-2.3262,-2.7162,-2.7272,-2.59,-2.5818
-1.805,-2.3735,-2.7411,-2.6713,-2.8709,-2.9078
-1.8005,-2.3775,-2.744,-2.6099,-2.984,-3.162
-1.8041,-2.4299,-2.8453,-2.9104,-3.2553,-3.3709
-1.8013,-2.4687,-2.8329,-2.9172,-3.2788,-3.4333
-1.7939,-2.3459,-2.7607,-2.819,-2.669,-2.416
-1.7997,-2.2965,-2.721,-2.8189,-2.6995,-2.3376
-1.7999,-2.2734,-2.7203,-2.9368,-2.9598,-2.6878
-1.7753,-2.3117,-2.6879,-2.8906,-2.9751,-2.9596
-1.7835,-2.3162,-2.7091,-2.7755,-2.9628,-2.9949
-1.7956,-2.3724,-2.8047,-3.0048,-3.2271,-3.2163
-1.8046,-2.4259,-2.7361,-3.0651,-3.0676,-3.3227
-1.8054,-2.4635,-2.8085,-3.1345,-3.1694,-2.9197
-1.7984,-2.3691,-2.761,-2.9886,-2.9966,-2.7156
-1.8056,-2.3964,-2.8223,-3.1309,-3.2377,-3.0425
-1.8096,-2.4396,-2.8857,-3.2453,-3.4311,-3.2841
-1.8038,-2.4235,-2.7016,-2.9267,-3.329,-3.3543
-1.7977,-2.4341,-2.7825,-3.0951,-3.4592,-3.464
-1.8032,-2.4349,-2.8168,-3.1496,-3.4301,-3.459
-1.8078,-2.4475,-2.8526,-3.1461,-3.4078,-3.4367
-1.8065,-2.4697,-2.9077,-3.2556,-3.5177,-3.4996
-1.8008,-2.4689,-2.8479,-2.9578,-3.3954,-3.3643
-1.8031,-2.3783,-2.7553,-2.8388,-3.0838,-3.3237
-1.8086,-2.3824,-2.8184,-2.9985,-3.2143,-3.4182
-1.8057,-2.4453,-2.8869,-3.1615,-3.3349,-3.3971
-1.7963,-2.4415,-2.8089,-3.1404,-3.4197,-3.4318
-1.8012,-2.3898,-2.7059,-2.5157,-3.3575,-3.4527
-1.8074,-2.4109,-2.7896,-2.6821,-3.4391,-3.4914
-1.8031,-2.469,-2.8528,-2.8601,-3.4998,-3.5323
-1.7993,-2.4317,-2.6767,-2.8807,-3.4354,-3.4863
-1.8049,-2.4336,-2.6387,-3.055,-3.4815,-3.5131
-1.8092,-2.4555,-2.7987,-3.2042,-3.5463,-3.538
-1.8067,-2.4475,-2.8128,-3.1054,-3.0597,-3.0792
-1.7986,-2.4088,-2.813,-3.0365,-3.0215,-2.8845
-1.8035,-2.4182,-2.8328,-3.1377,-3.2699,-3.1244
-1.8074,-2.4347,-2.874,-3.2367,-3.4334,-3.3611
-1.8035,-2.4114,-2.8227,-3.0893,-3.46,-3.4579
-1.7961,-2.4347,-2.8704,-3.2025,-3.5148,-3.4927
-1.7977,-2.432,-2.8533,-3.2511,-3.5578,-3.5125
-1.8024,-2.4498,-2.8927,-3.2887,-3.5812,-3.5383
-1.7956,-2.4633,-2.9022,-3.2659,-3.4996,-3.5072
-1.7942,-2.4608,-2.903,-3.265,-3.521,-3.5343
-1.7999,-2.4407,-2.8637,-3.1025,-3.2465,-3.2627
-1.7996,-2.3838,-2.8228,-2.9282,-2.9169,-3.0742
-1.8017,-2.44,-2.8971,-3.1342,-3.2114,-3.3202
-1.7958,-2.4464,-2.9002,-3.2251,-3.4042,-3.4437
-1.8054,-2.3859,-2.7763,-2.9462,-3.1605,-3.3692
-1.8072,-2.3075,-2.7435,-2.8158,-2.8707,-3.2428
-1.8104,-2.3741,-2.811,-2.9556,-3.0569,-3.3479
-1.7857,-2.4105,-2.8558,-3.1368,-3.2595,-3.4145
-1.7975,-2.3951,-2.8162,-3.0688,-3.4049,-3.4613
-1.806,-2.4396,-2.8647,-3.2287,-3.4935,-3.5059
-1.8025,-2.4474,-2.7992,-2.9745,-3.4834,-3.4932
-1.7932,-2.4397,-2.4854,-2.5867,-3.2929,-3.4409
-1.7937,-2.4245,-2.5604,-2.836,-3.4027,-3.5001
-1.7981,-2.432,-2.6716,-3.04,-3.4493,-3.5133
-1.7956,-2.4654,-2.7955,-2.9433,-3.4131,-3.4615
-1.7887,-2.4478,-2.8484,-3.1328,-3.4983,-3.4791
-1.7927,-2.4362,-2.854,-3.2243,-3.5369,-3.5092
-1.7973,-2.4485,-2.8915,-3.275,-3.5638,-3.5126
-1.7932,-2.463,-2.9193,-3.294,-3.5424,-3.5036
-1.7873,-2.4478,-2.9117,-3.2931,-3.5647,-3.502
-1.795,-2.4373,-2.8861,-3.2646,-3.4892,-3.4659
-1.7973,-2.4482,-2.9113,-3.2854,-3.4796,-3.4716
-1.7962,-2.4632,-2.9292,-3.3226,-3.5463,-3.5234
-1.7869,-2.4452,-2.8942,-3.2743,-3.4797,-3.4966
-1.7957,-2.4366,-2.8834,-3.2822,-3.5289,-3.5226
-1.7989,-2.4473,-2.8156,-3.1034,-2.9177,-3.1534
-1.7925,-2.2687,-2.548,-2.2147,-2.1921,-2.4977
-1.7953,-2.2302,-2.4451,-2.0872,-2.0991,-2.3368
-1.798,-2.293,-2.4274,-2.1476,-2.3103,-2.4421
-1.8019,-2.3859,-2.6124,-2.3981,-2.6351,-2.7686
-1.8024,-2.4439,-2.788,-2.7487,-2.9933,-3.0938
-1.7978,-2.4481,-2.8561,-3.0139,-3.2671,-3.3252
-1.8001,-2.3435,-2.7043,-2.6473,-2.5233,-2.3949
-1.8073,-2.2689,-2.6009,-2.3731,-2.1264,-2.3389
-1.8004,-2.3135,-2.599,-2.2346,-1.9689,-2.3951
-1.7995,-2.3606,-2.6954,-2.4288,-2.1851,-2.7359
-1.8027,-2.4058,-2.7966,-2.7697,-2.5752,-3.0531
-1.805,-2.4406,-2.847,-2.935,-2.9199,-3.3247
-1.8021,-2.4666,-2.9006,-3.1226,-3.2228,-3.4444
-1.7965,-2.4547,-2.9009,-3.2362,-3.4187,-3.5004
-1.8017,-2.4438,-2.8772,-3.2719,-3.5097,-3.5258
-1.8054,-2.455,-2.9046,-3.3012,-3.5674,-3.5367
-1.8,-2.4696,-2.9221,-3.3182,-3.5863,-3.5427
-1.7943,-2.4093,-2.8164,-2.9569,-3.2445,-3.3337
-1.7995,-2.3612,-2.7792,-3.0074,-3.2909,-3.414
-1.8052,-2.3842,-2.8196,-3.1418,-3.3854,-3.4206
-1.7999,-2.4413,-2.8773,-3.1718,-3.3628,-3.3548
-1.7926,-2.4462,-2.8642,-3.0022,-3.4612,-3.4338
-1.7987,-2.4119,-2.8301,-2.8848,-3.3618,-3.4403
-1.8046,-2.3864,-2.7381,-2.5603,-3.1762,-3.4226
-1.7974,-2.3868,-2.6919,-2.3516,-3.0108,-3.3714
-1.7905,-2.3556,-2.6929,-2.3676,-3.1303,-3.4071
-1.7967,-2.4007,-2.7803,-2.6597,-3.3381,-3.4702
-1.7998,-2.4358,-2.8604,-2.9422,-3.4506,-3.49
-1.7969,-2.4612,-2.8838,-3.1428,-3.5031,-3.4675
-1.788,-2.4578,-2.8283,-2.9178,-3.4899,-3.4762
-1.7955,-2.4512,-2.8175,-2.9041,-3.4986,-3.49
