9.7655e-09,1.7257e-07,2.1699e-07,6.0745e-08,1.9995e-07,3.2261e-07,1.617e-07,2.6391e-07,9.7318e-08,7.7598e-08,4.2795e-07,1.2681e-07,2.7235e-07,4.0293e-08,5.3159e-08,1.2035e-07,1.8255e-07,2.0346e-07,7.1037e-08,4.6198e-08,1.5651e-07,7.8063e-08,5.7559e-07,8.9144e-08,1.1173e-07,3.5735e-07,2.3326e-07,5.7153e-08,2.8897e-07,2.0832e-07,5.722e-08,9.1692e-07,3.2344e-07,2.0088e-07,3.7757e-07,9.3878e-08,5.7956e-07,6.6529e-08,4.5324e-08,5.4269e-08,1.7073e-07,1.6275e-07,7.3162e-08,3.7621e-07,2.5306e-07,1.4913e-07,6.4661e-08,2.3927e-07,3.0892e-07,7.1353e-08,6.8714e-08,6.401e-08,6.5296e-08,1.0596e-07,1.5421e-07,1.7118e-07,3.0784e-07,6.4207e-07,6.0162e-07,4.042e-07,5.6983e-08,6.0416e-08,1.3815e-07,2.1086e-07,8.6304e-08,4.0658e-07,3.2406e-07,1.4591e-07,6.9996e-08,4.1759e-07,3.6046e-07,2.224e-07,9.0593e-08,6.525e-08,3.6351e-07,3.5574e-07,3.2376e-07,1.6081e-07,8.8556e-08,1.0674e-07,6.5304e-08,1.8282e-07,2.9264e-07,2.7887e-07,8.218e-08,6.4752e-08,5.3634e-08,1.3752e-07,3.0077e-07,1.0378e-07,3.4855e-07,5.0832e-07,3.0413e-07,5.7563e-07,6.225e-07,5.0113e-07,1.9108e-07,3.2367e-07,6.7482e-08,1.5881e-07
2.7959e-07,9.0885e-08,1.7701e-07,4.7144e-09,2.3911e-07,1.0944e-07,7.4221e-08,7.1188e-08,7.2686e-08,2.4504e-08,5.8326e-08,2.0951e-08,1.0827e-07,5.47e-09,3.714e-08,7.6847e-08,1.0478e-07,6.6043e-08,2.9161e-08,1.6397e-08,1.1406e-07,3.1214e-08,2.5685e-07,2.9558e-08,8.5902e-08,2.19e-07,9.5134e-08,1.6216e-08,1.6918e-07,7.7179e-08,1.0817e-08,6.2812e-07,1.5447e-07,2.8061e-08,1.6622e-07,5.6809e-08,2.8018e-07,1.3188e-08,3.1823e-08,6.5608e-08,9.7381e-08,2.5352e-08,1.4776e-08,2.0896e-07,6.3432e-08,5.0513e-08,2.5262e-08,2.2328e-07,1.8228e-07,3.8139e-08,4.5857e-08,1.7168e-08,2.8063e-08,6.1531e-08,1.074e-07,1.572e-07,6.8516e-08,3.6968e-07,2.9835e-07,1.5801e-07,3.7646e-08,1.3609e-08,4.609e-08,8.4276e-08,3.5413e-08,4.3866e-07,1.3249e-07,4.8792e-08,2.9445e-08,3.0173e-07,4.3073e-07,1.5251e-07,5.6517e-08,4.6813e-08,6.1522e-08,1.7516e-08,3.0257e-08,3.9268e-08,3.3896e-08,5.1595e-08,2.799e-08,6.042e-08,2.8647e-07,1.0779e-07,8.0551e-09,1.4965e-08,1.989e-08,3.6668e-08,9.6939e-08,5.0553e-08,2.6227e-07,1.9606e-07,6.7946e-08,3.1202e-07,2.6684e-07,1.6544e-07,9.8244e-08,1.0546e-07,2.7544e-08,5.3141e-08
2.5041e-07,2.7609e-08,1.4609e-07,8.4511e-09,9.9825e-08,2.8774e-08,1.4584e-08,1.0166e-08,1.4674e-08,1.2728e-09,1.689e-07,1.9065e-08,4.079e-08,1.9062e-08,7.5277e-09,3.03e-09,4.818e-08,7.04e-08,1.618e-08,1.2963e-08,7.9796e-08,6.5522e-09,2.4411e-07,3.4783e-09,4.0307e-08,7.2342e-08,1.1436e-07,8.8879e-08,6.6797e-08,3.1854e-08,4.1373e-09,3.3589e-07,5.9891e-08,2.4381e-08,2.7961e-08,2.2533e-08,6.609e-08,1e-08,7.6108e-09,1.1196e-08,1.1231e-07,1.2903e-08,1.3632e-10,1.3393e-07,3.3268e-08,2.6172e-08,1.2642e-09,4.5884e-08,1.2539e-07,4.459e-09,7.1864e-09,3.8127e-09,8.8713e-09,1.3478e-08,3.2707e-08,8.6238e-08,2.0166e-08,2.0189e-09,1.4974e-07,2.2744e-08,9.7998e-09,1.5224e-09,1.4564e-08,7.3403e-08,8.4828e-09,2.5787e-07,1.8323e-08,3.2703e-08,3.1644e-09,2.7542e-07,1.6863e-07,7.4627e-08,7.742e-09,1.5369e-08,1.1436e-08,1.2156e-07,2.4206e-07,2.4849e-08,8.0856e-09,3.5536e-08,1.0922e-09,6.0772e-08,1.8157e-07,5.5993e-09,1.0226e-08,3.9255e-09,8.9173e-10,3.9393e-09,4.1766e-09,3.415e-08,1.775e-07,2.0041e-07,4.926e-09,4.0772e-08,1.184e-07,2.1177e-08,8.2642e-08,7.5545e-08,5.0094e-09,5.6421e-09
1.9791e-07,2.7334e-08,1.9078e-07,2.6664e-09,1.2325e-07,1.6939e-07,1.897e-08,6.5192e-08,3.2708e-08,8.4889e-09,6.4885e-08,3.1078e-08,1.9674e-07,4.5036e-09,1.377e-09,9.9971e-09,5.2787e-08,7.9682e-08,8.5291e-09,8.6921e-09,1.0603e-07,2.8617e-08,4.8697e-07,1.5119e-09,8.5866e-09,5.1564e-08,1.0811e-07,3.2855e-08,1.036e-07,1.1144e-07,2.5987e-09,3.3191e-07,2.1565e-07,1.1487e-07,2.5164e-07,4.6858e-08,6.1171e-08,1.9526e-08,1.7069e-09,1.9451e-09,9.0882e-08,8.3548e-08,5.4298e-09,1.8157e-08,1.141e-07,2.2346e-08,7.0487e-09,1.1528e-07,8.9133e-08,2.5889e-09,1.6584e-08,2.6859e-09,1.0042e-09,5.4595e-08,3.7705e-08,1.0125e-07,4.6166e-08,1.2714e-07,1.3161e-07,1.5663e-07,6.369e-09,4.9014e-09,1.7042e-08,1.0891e-07,1.0161e-08,2.0764e-07,7.7459e-08,3.8037e-08,1.3777e-10,3.2947e-07,5.9907e-08,8.6701e-08,2.3389e-09,1.2938e-08,3.3476e-08,2.2951e-07,3.2857e-09,6.4483e-08,2.0351e-09,3.5203e-08,1.4504e-08,6.9882e-08,1.9994e-07,1.3181e-07,3.2663e-09,1.9998e-09,1.1115e-08,3.0804e-08,1.1037e-07,1.5585e-08,2.3496e-07,3.8103e-07,4.1542e-08,1.0556e-07,1.1974e-07,2.5776e-07,8.9957e-08,1.4431e-08,1.074e-08,2.0014e-08
1.7653e-07,2.3303e-08,8.4805e-08,4.7988e-11,3.5095e-08,4.2458e-08,1.0876e-08,8.9505e-08,5.4308e-10,1.0385e-08,2.026e-08,1.2259e-08,7.0569e-08,1.7974e-09,9.6958e-11,1.6553e-08,3.4732e-08,3.0774e-08,2.846e-09,8.8732e-10,3.951e-08,8.8446e-09,1.5303e-07,3.6853e-09,3.2784e-09,1.3608e-08,5.49e-08,8.9792e-08,1.2338e-08,1.9699e-08,3.3059e-09,5.491e-08,2.1631e-08,8.0326e-09,5.1048e-08,1.7042e-08,2.4523e-08,8.1223e-09,1.102e-09,4.7516e-10,6.8988e-09,1.0188e-08,2.6076e-09,9.9701e-09,2.9379e-08,2.8093e-08,1.1305e-08,9.8384e-08,1.5384e-07,1.7426e-09,9.7819e-09,9.9268e-09,8.9087e-10,9.1195e-08,2.5426e-08,6.7077e-08,2.8518e-08,8.3234e-08,6.4469e-08,5.9382e-08,6.0231e-09,1.2135e-08,2.1433e-08,4.8588e-09,2.6332e-09,8.9774e-08,1.736e-07,6.698e-09,8.3304e-09,8.6191e-08,8.1219e-09,3.2096e-08,7.8245e-09,2.8583e-09,1.2386e-08,1.2251e-08,2.6769e-08,5.1555e-08,7.4358e-09,3.2121e-08,1.2744e-08,1.5575e-08,1.1347e-07,1.3331e-07,2.4336e-10,1.8262e-09,8.7591e-09,2.7836e-08,1.9628e-08,1.3613e-08,5.3592e-08,2.0161e-08,1.0687e-07,1.3509e-08,5.1572e-08,1.2422e-07,1.3446e-08,1.7907e-08,4.9366e-09,1.2073e-08
1.9245e-07,1.1716e-09,9.9945e-08,2.2799e-09,2.2343e-08,1.842e-09,4.2781e-09,1.1634e-08,1.9446e-08,1.3498e-09,2.1644e-09,1.0251e-08,4.0846e-09,2.3815e-09,5.2613e-09,1.6989e-08,3.4541e-08,3.7856e-08,6.7497e-09,3.6659e-09,3.3076e-09,7.7439e-10,1.0364e-07,8.3272e-10,1.3105e-09,2.1548e-09,9.6005e-09,1.6859e-07,1.0502e-08,1.2071e-08,1.0332e-10,2.2322e-07,9.0413e-09,5.9413e-09,9.7935e-09,5.6471e-09,3.6253e-09,4.7475e-09,1.4052e-08,2.1108e-09,6.3614e-09,2.6353e-09,1.3181e-10,4.3575e-08,2.7844e-08,8.2436e-09,3.0765e-09,6.5442e-09,7.054e-08,9.9557e-10,2.5402e-09,1.1071e-08,2.5189e-09,5.813e-08,1.7834e-08,8.0165e-09,1.99e-10,2.1719e-08,1.0844e-07,3.4335e-09,3.136e-09,8.7033e-09,3.9007e-08,1.3156e-08,1.7318e-09,1.9134e-08,6.1566e-09,2.0492e-08,1.6883e-08,2.3504e-08,1.1076e-09,2.2005e-08,7.2874e-09,8.1271e-09,2.9914e-08,3.9433e-08,1.4373e-09,1.24e-08,7.9649e-09,1.3805e-08,6.3347e-09,2.6078e-08,4.4486e-08,1.765e-08,1.1659e-09,9.8189e-10,1.2335e-09,1.2775e-08,9.6872e-08,5.6572e-09,3.4146e-08,4.5314e-08,2.0218e-08,5.2041e-09,6.7189e-08,2.672e-08,2.6352e-08,5.728e-08,1.7009e-09,1.284e-08
2.4981e-07,8.9263e-08,9.4038e-08,4.9273e-10,1.3229e-08,2.914e-10,8.5e-09,9.2327e-09,1.4472e-09,1.2755e-08,5.1155e-09,2.7359e-08,6.6664e-08,4.5252e-09,1.407e-08,1.6406e-08,5.2312e-09,3.5073e-08,9.3455e-09,6.8273e-11,1.0449e-08,4.3884e-10,3.3654e-08,2.0467e-10,4.7444e-09,2.9144e-08,2.4244e-08,1.0674e-07,5.4183e-08,4.4678e-08,9.7779e-09,2.1053e-07,4.2356e-08,4.2997e-10,1.9404e-08,1.862e-09,1.0546e-08,4.1962e-09,1.4781e-08,1.7368e-09,1.3996e-08,1.6806e-08,2.349e-08,9.3308e-09,9.019e-08,6.5022e-09,4.3328e-09,5.9234e-09,6.0898e-08,8.3257e-09,1.3992e-10,2.9295e-08,1.4191e-09,9.6774e-09,1.2483e-09,3.9136e-08,2.7244e-09,6.842e-08,1.6354e-07,5.8515e-10,3.4187e-10,1.239e-09,3.4716e-08,3.7252e-09,1.1083e-10,7.6509e-08,1.5361e-07,1.7274e-08,3.1865e-08,6.5585e-08,1.9123e-08,7.0672e-09,9.5096e-09,1.3906e-08,8.3604e-09,2.5753e-08,1.8406e-12,3.5308e-09,3.3782e-08,5.264e-09,2.2636e-09,7.4579e-09,6.1568e-08,1.6898e-08,6.6304e-09,7.7167e-10,1.2701e-08,8.3685e-09,3.2736e-07,4.8337e-09,1.4962e-08,4.5728e-08,7.807e-08,6.9159e-09,1.2687e-07,9.2321e-09,6.5686e-08,3.5961e-08,1.4655e-09,7.4749e-09
2.2166e-07,4.8068e-08,1.3056e-08,1.6871e-10,1.4146e-08,5.2433e-09,1.513e-08,3.4628e-09,1.159e-08,8.2706e-09,1.5686e-08,9.4962e-09,2.0966e-08,4.135e-09,2.8115e-09,5.0272e-08,3.4012e-09,1.6604e-08,1.8216e-08,2.7836e-08,1.8518e-09,4.7541e-09,1.3629e-09,1.0179e-09,1.8815e-09,4.3956e-08,2.9794e-08,1.1388e-07,1.6234e-08,6.0797e-10,1.3172e-08,1.2316e-07,8.3421e-10,2.0817e-09,7.947e-09,5.5209e-09,1.5201e-08,1.7068e-09,1.0038e-08,7.2481e-09,3.3977e-09,7.7315e-09,5.153e-09,3.1406e-08,2.3309e-08,6.557e-10,1.7357e-09,8.7616e-09,3.7891e-08,2.3995e-09,6.4465e-09,1.2043e-09,1.4309e-09,7.7025e-09,3.4225e-09,1.4746e-08,1.7503e-09,2.3198e-08,7.4668e-08,2.7137e-09,8.5385e-09,2.8992e-08,1.0063e-09,7.0605e-09,1.8142e-09,1.0132e-07,1.2076e-08,6.1326e-09,1.7833e-08,3.5156e-08,1.2915e-08,2.0822e-09,3.2328e-09,2.6645e-09,9.2454e-09,4.949e-09,4.1493e-09,7.7603e-09,2.612e-08,1.5898e-09,3.9117e-10,3.4792e-09,3.2023e-08,2.6457e-08,9.1791e-09,3.8313e-09,9.1343e-09,1.0064e-08,8.6816e-07,1.1136e-08,2.3198e-09,9.7857e-09,3.157e-08,1.0433e-08,3.8381e-08,3.4041e-08,2.4642e-08,2.0872e-08,3.5116e-09,3.1833e-09
2.2437e-07,8.4159e-08,8.3944e-09,1.5415e-09,2.2429e-09,2.8401e-08,7.9124e-09,1.6983e-09,5.5679e-09,1.2709e-08,1.3559e-09,6.7796e-09,2.1187e-09,9.1013e-10,1.9777e-09,1.2415e-07,7.8109e-09,9.9878e-09,4.4625e-09,5.5361e-09,5.6432e-11,2.9466e-08,1.4914e-08,9.3402e-09,3.2587e-09,2.02e-08,5.073e-10,1.1092e-07,9.2591e-09,2.5874e-09,7.0337e-09,1.9645e-07,1.6244e-09,3.765e-09,3.0692e-09,1.5572e-09,1.0017e-09,4.5135e-09,2.376e-09,4.3279e-08,2.0181e-09,1.9793e-09,2.0119e-09,3.1908e-09,4.5385e-10,4.5391e-09,1.3614e-09,9.9716e-10,1.5743e-08,3.5323e-09,1.1938e-08,5.3279e-09,4.0618e-09,1.6539e-08,2.2263e-10,4.2078e-09,5.4238e-09,8.0997e-09,4.0561e-08,9.9424e-09,1.8278e-08,4.6363e-08,1.9419e-08,8.3941e-09,7.3925e-11,8.8362e-08,1.416e-08,1.6446e-08,1.7005e-08,5.4691e-09,1.0438e-08,4.6266e-10,3.2206e-09,1.6785e-09,2.3609e-09,1.8418e-08,2.2981e-09,5.1819e-09,3.5918e-08,1.5236e-08,2.945e-09,6.3796e-09,8.6924e-09,2.999e-08,2.9974e-09,2.4553e-09,1.929e-08,5.9249e-10,9.11e-07,2.9458e-09,1.3037e-08,3.4433e-08,1.5847e-08,4.9204e-09,3.419e-09,4.2701e-08,5.4003e-09,4.0864e-09,1.6391e-08,1.2002e-09
2.2816e-07,1.367e-07,9.3817e-09,5.1448e-09,7.7262e-09,7.5382e-09,2.7685e-09,6.1079e-09,2.479e-09,5.9328e-09,8.9275e-09,6.114e-09,3.5932e-09,9.3031e-10,2.1107e-09,1.637e-07,8.6577e-10,2.1447e-08,9.2874e-09,7.3176e-09,1.0627e-09,1.9684e-08,1.7978e-09,5.374e-10,1.9879e-10,1.3562e-09,7.7161e-10,1.4257e-07,7.4885e-09,1.2116e-09,4.4888e-09,1.9912e-07,5.2096e-09,6.2055e-09,1.5339e-10,5.1141e-10,9.6702e-10,1.6529e-09,7.6412e-11,2.6822e-10,4.6903e-09,3.0479e-09,9.6172e-12,7.0086e-09,1.4834e-08,1.1732e-08,6.7356e-09,4.8291e-10,6.3928e-09,5.2198e-10,2.9234e-09,4.9491e-09,6.6827e-10,2.8679e-08,1.3347e-10,6.2086e-09,3.2317e-09,2.2222e-08,2.1363e-08,7.6125e-10,1.5561e-08,1.7877e-08,1.3402e-09,1.5316e-09,4.454e-11,1.0105e-07,2.7192e-08,3.766e-09,2.5516e-09,2.6207e-09,1.9712e-09,4.0325e-10,3.0554e-09,1.1901e-10,5.2752e-08,1.956e-10,4.7919e-09,1.5613e-08,2.3114e-09,3.5916e-09,1.4585e-09,2.2074e-10,5.3225e-09,2.4008e-09,4.671e-09,1.6406e-09,6.1885e-09,3.466e-10,6.9781e-07,4.4049e-10,2.5744e-09,4.3325e-08,5.2204e-09,6.1711e-09,1.5558e-08,4.6688e-09,3.6516e-10,5.5209e-09,2.1979e-09,2.0396e-09
